model.rxnNames	ecST6512_avg	ecST6512_std	ecOKYL029_avg	ecOKYL029_std	ecJFYL07_avg	ecJFYL07_std	ecJFYL14_avg	ecJFYL14_std	ecJFYL18_avg	ecJFYL18_std
guanosine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
H+ diffusion	2.15373407	0.11732604	2.37276522	0.15397176	2.77465368	0.13349323	3.13580597	0.13082709	3.20997163	0.19382108
H+ diffusion	-0.01811473	0.00601859	-0.01600940	0.00574600	-0.01106007	0.00538555	-0.01578986	0.01164835	-0.01299326	0.00209555
H+ diffusion	-0.00067917	0.01311351	-0.00039431	0.01033517	-0.00899020	0.02936135	-0.00159567	0.02852985	-0.00948918	0.03321633
H+ diffusion	-0.00138857	0.00711882	-0.00154173	0.00782629	-0.00095004	0.00431060	-0.00155056	0.00685992	-0.00118536	0.00542506
H+ diffusion	-0.36955553	0.07061651	-0.45412899	0.08198204	-0.56879409	0.10750320	-0.01982668	0.09630968	-0.00527491	0.06105251
H+ diffusion	-0.00218134	0.00546421	-0.00129530	0.00392441	-0.00205772	0.00551429	-0.00219919	0.00604437	-0.00169313	0.00526436
H+ diffusion	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
H+ exchange	-2.11615419	0.04213256	-2.39732784	0.05212016	-2.52649749	0.06073030	-3.15851938	0.03704499	-3.21894797	0.06079067
hexacosanoyl-CoA transport	0.00028048	0.00426824	0.00025051	0.00407249	0.00021291	0.00358898	0.00035997	0.00635402	0.00005865	0.00103528
hexadecanal exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
hexadecanoate (n-C16:0) transport	-0.00002623	0.00032961	-0.00000464	0.00008456	-0.00002277	0.00017581	-0.00008286	0.00049726	-0.00005236	0.00040615
hexadecenoate (n-C16:1) transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-histidine transport, mitochondrial	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
homocitrate synthase	0.02501965	0.00026236	0.02211913	0.00060374	0.01691667	0.00053928	0.02319601	0.00055829	0.02031532	0.00023590
hydrogen peroxide transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
hydroxymethylglutaryl-CoA transport	-0.03236189	0.00691464	-0.01045157	0.00126784	-0.00923162	0.00073666	-0.01294378	0.00211381	-0.02018638	0.00555431
hypoxanthine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
hypoxanthine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
indole-3-acetate transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
inosine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
inosine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
inositol hexakisphosphate transport	-0.00000646	0.00009944	-0.00000649	0.00011139	-0.00000981	0.00014429	-0.00000727	0.00013447	-0.00000447	0.00008439
insosine kinase	0.00000794	0.00009390	0.00000791	0.00009165	0.00000649	0.00009763	0.00000329	0.00008226	0.00000340	0.00007586
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
IPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
iron(2+) exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
isoamyl acetate exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
isoamyl alcohol transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
isoamyl alcohol transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
isoamylol exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-1-pyrroline-3-hydroxy-5-carboxylate spontaneous conversion to L-4-hydroxyglutamate semialdehyde	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-2-amino-3-oxobutanoate decarboxylation (spontaneous)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-alanine exchange	0.00586609	0.01398550	0.00194574	0.00923470	0.01512906	0.01918450	0.00042975	0.00436719	0.01395241	0.02181207
L-alanine transport	0.00130045	0.00827301	0.00175608	0.01040335	0.00233482	0.01231760	0.00090171	0.00908374	0.00147359	0.01019912
L-arabinitol exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-arabinitol transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-arabinoase transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-arabinose exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-arginine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-asparagine exchange	0.00012739	0.00255366	0.00017993	0.00378595	0.00007062	0.00196465	0.00007286	0.00156231	0.00009844	0.00284455
L-aspartate exchange	0.00029436	0.00350365	0.00449833	0.01408307	0.00020956	0.00360346	0.00010073	0.00191902	0.00010348	0.00297945
L-carnitine transport	0.00016735	0.00213154	0.00019789	0.00244806	0.00012763	0.00195184	0.00075306	0.00869488	0.00050457	0.00442783
L-cysteine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-erythro-4-hydroxyglutamate transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-erythro-4-hydroxyglutamate transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-glucitol exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-glutamate 5-semialdehyde dehydratase	0.02198854	0.01525347	0.01697351	0.00403402	0.03313020	0.02771124	0.02102497	0.01872570	0.02273553	0.01739847
L-glutamate exchange	0.00014243	0.00127999	0.00021925	0.00255193	0.24624151	0.01072017	0.00024441	0.00253970	0.00020324	0.00212147
L-glutamate transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-glutamine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-glutamine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-histidine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-homoserine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-homoserine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-isoleucine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-isoleucine transport	0.00823692	0.00007803	0.00726820	0.00006189	0.00553044	0.00006769	0.00762266	0.00006561	0.00668708	0.00007144
L-leucine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-lysine exchange	0.00000647	0.00009182	0.00004643	0.00057942	0.00011702	0.00050794	0.00004371	0.00052086	0.00000661	0.00008222
L-malate transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-methionine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-phenylalanine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-proline exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-proline transport	0.00321932	0.01523785	0.00041169	0.00403003	0.02052815	0.02766623	0.00365544	0.01873398	0.00749789	0.01739875
L-serine exchange	0.06334300	0.02147082	0.00067300	0.00438878	0.00064737	0.00610320	0.00017862	0.00142327	0.00504460	0.02616779
L-serine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-sorbitol transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-sorbose exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-sorbose transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-threonine exchange	0.00001205	0.00039891	0.00000950	0.00047516	0.00001421	0.00035500	0.00001408	0.00043808	0.00001040	0.00016290
L-tryptophan exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-tyrosine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
L-valine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
lanosterol exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
laurate exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
lysine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
M(IP)2C transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
malate/oxaloacetate shuttle	-0.03544778	0.01137242	-0.01659491	0.00877849	-0.06327109	0.01082287	-0.04994681	0.02306699	0.00412831	0.01289093
maltose exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mannan transport	-0.02145040	0.00020321	-0.01892768	0.00016118	-0.01440225	0.00017629	-0.01985076	0.00017085	-0.01741434	0.00018605
methionine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
MIPC transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
myo-inositol exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
NADP(+) transport	-0.00392556	0.00003719	-0.00346388	0.00002950	-0.00387464	0.00004743	-0.00534045	0.00004596	-0.00468498	0.00005005
NADPH transport	0.00392556	0.00003719	0.00346388	0.00002950	0.00387464	0.00004743	0.00534045	0.00004596	0.00468498	0.00005005
NH3 transport	-0.00007386	0.00076675	-0.00004984	0.00059383	-0.00002290	0.00035281	-0.00004915	0.00060326	-0.00004740	0.00055691
nicotinamide diffusion	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nicotinate exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
NMN exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
NMN transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
NMN transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
NMN transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nucleoside-diphosphatase (dGDP)	0.00100499	0.00500080	0.00101778	0.00567150	0.00063595	0.00373814	0.00123787	0.01061882	0.00081043	0.00487238
nucleoside-triphosphatase (dGTP)	0.00018694	0.00432670	0.00022034	0.00488341	0.00006479	0.00264464	0.00032964	0.00883540	0.00022936	0.00536170
O-acetylcarnintine transport into mitochondria	0.00016735	0.00213154	0.00019789	0.00244806	0.00012763	0.00195184	0.00075306	0.00869488	0.00050457	0.00442783
O2 transport	0.00196278	0.00001859	0.00173194	0.00001475	0.00193732	0.00002371	0.00267023	0.00002298	0.00234249	0.00002503
O2 transport	2.07080289	0.01574071	2.10554913	0.01374892	2.21925123	0.02062798	2.33996766	0.02495304	2.36620870	0.02605819
O2 transport	2.11602443	0.01704506	2.14112184	0.01348761	2.25785877	0.02085943	2.39130684	0.02461699	2.40701729	0.02665423
O2 transport	0.00114471	0.00319227	0.00080213	0.00242212	0.00077803	0.00220369	0.00091542	0.00264335	0.00129001	0.00384752
octadecanoate (n-C18:0) transport	-0.00000425	0.00012977	-0.00000240	0.00006626	-0.00004090	0.00020479	-0.00010709	0.00051531	-0.00002023	0.00020999
octanoate exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ornithine exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
oxaloacetate transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
oxaloacetate(2-) exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
oxidized glutathione uniport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
oxidized thioredoxin transport	-0.00004328	0.00091141	-0.00002717	0.00067312	-0.00001472	0.00051939	-0.00003987	0.00090268	-0.00003081	0.00095052
oxygen exchange	-2.11602443	0.01704506	-2.14112184	0.01348761	-2.25785877	0.02085943	-2.39130684	0.02461699	-2.40701729	0.02665423
palmitate exchange	0.00002623	0.00032961	0.00000464	0.00008456	0.00002277	0.00017581	0.00008286	0.00049726	0.00005236	0.00040615
palmitoleate exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
palmitoyl-CoA transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
panthetheine 4'-phosphate transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
panthetheine-phosphate adenylyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAP uniport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
pectin exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phenylalanine transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphate exchange	-0.02709572	0.00025668	-0.02390907	0.00020360	-0.01919705	0.00023498	-0.02645947	0.00022773	-0.02321192	0.00024798
phosphate transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
potassium exchange	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
protoporphyrinogen IX transport	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
