YALI0;YALI1
YALI0D23551g;YALI1_D30459g
YALI0D23573g;YALI1_D30474g
;YALI1_D30482g
YALI0D23595g;YALI1_D30506g
;YALI1_D30526g
YALI0D23617g;YALI1_D30540g
YALI0D23639g;YALI1_D30570g
YALI0D23661g;YALI1_D30593g
YALI0D23683g;YALI1_D30618g
YALI0D23705g;YALI1_D30653g
;YALI1_D30685g
YALI0D23727g;YALI1_D30705g
YALI0D23749g;YALI1_D30781g
YALI0D23760r;YALI1_D30826g
YALI0D23771g;YALI1_D30843g
YALI0D23793g;YALI1_D30850g
;YALI1_D30866g
YALI0D23815g;YALI1_D30899g
YALI0D23859g;YALI1_D30922g
YALI0D23881g;YALI1_D30941g
YALI0D23903g;YALI1_D30999g
YALI0D23925g;YALI1_D31083g
YALI0D23947g;YALI1_D31155g
YALI0D23969g;YALI1_D31186g
YALI0D23991g;YALI1_D31258g
YALI0D24013r;YALI1_D31261r
YALI0D24035g;YALI1_D31274g
;YALI1_D31371g
;YALI1_D31376g
YALI0D24057g;YALI1_D31387g
YALI0D24079g;YALI1_D31402g
YALI0D24101g;YALI1_D31482g
;YALI1_D31490g
;YALI1_D31526g
YALI0D24123g;YALI1_D31568g
YALI0D24145g;YALI1_D31624g
YALI0D24167g;YALI1_D31672g
YALI0D24189g;YALI1_D31719g
;YALI1_D31777g
YALI0D24211g;YALI1_D31823g
YALI0D24233g;YALI1_D31866g
YALI0D24255r;YALI1_D31884r
YALI0D24277g;YALI1_D31914g
;YALI1_D31948g
;YALI1_D31981g
YALI0D24299g;YALI1_D32002g
YALI0D24321g;YALI1_D32013g
;YALI1_D32024g
YALI0D24343g;YALI1_D32070g
YALI0D24365g;YALI1_D32111g
YALI0D24387g;YALI1_D32153g
;YALI1_D32181g
;YALI1_D32195g
YALI0D24409g;YALI1_D32209g
YALI0D24431g;YALI1_D32268g
YALI0D24453g;YALI1_D32316g
;YALI1_D32342g
YALI0D24475g;YALI1_D32369g
YALI0D24497g;YALI1_D32424g
YALI0D24519g;YALI1_D32435g
;YALI1_D32455g
;YALI1_D32462g
YALI0D24541g;YALI1_D32468g
;YALI1_D32487g
;YALI1_D32494g
YALI0D24563g;YALI1_D32519g
YALI0D24585g;YALI1_D32550g
YALI0D24607g;YALI1_D32568g
YALI0D24629g;YALI1_D32594g
YALI0D24651g;YALI1_D32619g
YALI0D24673g;YALI1_D32663g
YALI0D24728g;YALI1_D32695g
YALI0D24750g;YALI1_D32754g
YALI0D24772g;YALI1_D32812g
YALI0D24816g;YALI1_D32832g
;YALI1_D32848g
;YALI1_D32854g
YALI0D24830g;YALI1_D32880g
;YALI1_D32933g
YALI0D24849g;YALI1_D32934g
;YALI1_D32939g
YALI0D24860g;YALI1_D32958g
YALI0D24926g;YALI1_D33042g
YALI0D24948g;YALI1_D33087g
YALI0D24970g;YALI1_D33105g
;YALI1_D33111g
YALI0D24992g;YALI1_D33119g
YALI0D25014g;YALI1_D33168g
;YALI1_D33179g
;YALI1_D33191g
YALI0D25036g;YALI1_D33207g
YALI0D25058g;YALI1_D33229g
YALI0D25080g;YALI1_D33274g
;YALI1_D33289g
YALI0D25102g;YALI1_D33307g
YALI0D25124g;YALI1_D33321g
YALI0D25146g;YALI1_D33350g
;YALI1_D33364g
YALI0D25168g;YALI1_D33380g
;YALI1_D33397g
YALI0D25190g;YALI1_D33418g
YALI0D25212g;YALI1_D33428g
YALI0D25234g;YALI1_D33465g
YALI0D25256g;YALI1_D33504g
YALI0D25278g;YALI1_D33552g
YALI0D25300r;YALI1_D33579r
YALI0D25322g;YALI1_D33599g
YALI0D25344g;YALI1_D33640g
YALI0D25366g;YALI1_D33653g
YALI0D25388g;YALI1_D33696g
;YALI1_D33717g
YALI0D25454g;YALI1_D33735g
;YALI1_D33763g
YALI0D25476g;YALI1_D33780g
YALI0D25498g;YALI1_D33820g
YALI0D25520g;YALI1_D33835g
;YALI1_D33843g
YALI0D25542g;YALI1_D33879g
YALI0D25564g;YALI1_D33889g
;YALI1_D33901g
YALI0D25586g;YALI1_D33919g
YALI0D25608g;YALI1_D33941g
YALI0D25630g;YALI1_D33961g
YALI0D25652g;YALI1_D33978g
YALI0D25674g;YALI1_D33988g
YALI0D25696g;YALI1_D34022g
YALI0D25718g;YALI1_D34043g
YALI0D25740g;YALI1_D34057g
;YALI1_D34061g
YALI0D25762g;YALI1_D34078g
;YALI1_D34090g
YALI0D25784g;YALI1_D34106g
YALI0D25806g;YALI1_D34119g
YALI0D25828g;YALI1_D34149g
YALI0D25850g;YALI1_D34213g
YALI0D25872g;YALI1_D34232g
YALI0D25894g;YALI1_D34258g
YALI0D25916g;YALI1_D34270g
YALI0D25938g;YALI1_D34288g
YALI0D25960g;YALI1_D34353g
YALI0D26015g;YALI1_D34395g
YALI0D26026r;YALI1_D34421r
YALI0D26037r;YALI1_D34422r
YALI0D26081g;YALI1_D34446g
YALI0D26103g;YALI1_D34487g
YALI0D26125g;YALI1_D34508g
YALI0D26147g;YALI1_D34529g
;YALI1_D34573g
YALI0D26169g;YALI1_D34594g
YALI0D26191g;YALI1_D34610g
YALI0D26191g;YALI1_D34621g
YALI0D26213g;YALI1_D34643g
YALI0D26235g;YALI1_D34684g
YALI0D26257g;YALI1_D34710g
YALI0D26279g;YALI1_D34739g
YALI0D26301g;YALI1_D34758g
YALI0D26315g;YALI1_D34785g
YALI0D26323g;YALI1_D34840g
YALI0D26345g;YALI1_D34860g
YALI0D26367g;YALI1_D34865g
YALI0D26389g;YALI1_D34893g
;YALI1_D34907g
;YALI1_D34916g
YALI0D26411g;YALI1_D34933g
YALI0D26466g;YALI1_D34980g
YALI0D26488g;YALI1_D35025g
YALI0D26510g;YALI1_D35061g
YALI0D26532g;YALI1_D35096g
YALI0D26554g;YALI1_D35119g
YALI0D26576g;YALI1_D35126g
YALI0D26598g;YALI1_D35143g
YALI0D26620g;YALI1_D35148g
YALI0D26642g;YALI1_D35190g
YALI0D26664g;YALI1_D35210g
YALI0D26686g;YALI1_D35228g
YALI0D26730g;YALI1_D35258g
YALI0D26752g;YALI1_D35322g
;YALI1_D35325g
;YALI1_D35334g
;YALI1_D35339g
YALI0D26818g;YALI1_D35356g
YALI0D26840g;YALI1_D35394g
YALI0D26862g;YALI1_D35398g
YALI0D26884g;YALI1_D35424g
YALI0D26906g;YALI1_D35435g
YALI0D26928g;YALI1_D35443g
YALI0D26950g;YALI1_D35484g
YALI0D26972g;YALI1_D35509g
YALI0D26994g;YALI1_D35575g
YALI0D27016g;YALI1_D35593g
;YALI1_D35624g
YALI0D27038g;YALI1_D35635g
YALI0D27060g;YALI1_D35669g
YALI0D27082g;YALI1_D35711g
YALI0D27104g;YALI1_D35718g
YALI0D27126g;YALI1_D35735g
YALI0D27148g;YALI1_D35768g
YALI0D27170g;YALI1_D35787g
YALI0D27192g;YALI1_D35809g
YALI0D27214g;YALI1_D35852g
YALI0D27236g;YALI1_D35870g
YALI0D27258g;YALI1_D35907g
YALI0D27280g;YALI1_D35911g
YALI0D27302g;YALI1_D35945g
YALI0D27324g;YALI1_D35965g
YALI0D27346g;YALI1_D35966g
;YALI1_D36035g
;YALI1_D36100g
;YALI1_D36122g
;YALI1_D36137g
;YALI1_D36161g
;YALI1_D36182g
;YALI1_D36215g
;YALI1_D36255g
;YALI1_D36267g
YALI0D00110g:2;YALI1_D36286g
;YALI1_E00012g
;YALI1_E00019g
;YALI1_E00040g
;YALI1_E00115g
;YALI1_E00179g
;YALI1_E00239g
;YALI1_E00258r
;YALI1_E00280g
;YALI1_E00306g
;YALI1_E00318g
;YALI1_E00337g
;YALI1_E00340g
;YALI1_E00349g
;YALI1_E00358g
;YALI1_E00375r
YALI0E00110g;YALI1_E00389g
YALI0E00132g;YALI1_E00412g
YALI0E00154g;YALI1_E00437g
YALI0E00176g;YALI1_E00510g
;YALI1_E00527g
YALI0E00198g;YALI1_E00533g
YALI0E00220g;YALI1_E00551g
YALI0E00242g;YALI1_E00574g
YALI0E00264g;YALI1_E00588g
YALI0E00286g;YALI1_E00613g
YALI0E00308g;YALI1_E00628g
;YALI1_E00659g
YALI0E00330g;YALI1_E00680g
;YALI1_E00695g
YALI0E00352r;YALI1_E00741r
YALI0E00374r;YALI1_E00742r
YALI0E00396g;YALI1_E00746g
YALI0E00418g;YALI1_E00760g
YALI0E00440r;YALI1_E00811r
YALI0E00462g;YALI1_E00824g
YALI0E00484g;YALI1_E00869g
YALI0E00506g;YALI1_E00872g
YALI0E00528g;YALI1_E00907g
YALI0E00550g;YALI1_E00928g
YALI0E00572g;YALI1_E00948g
YALI0E00594g;YALI1_E00963g
YALI0E00616g;YALI1_E00986g
YALI0E00638g;YALI1_E01019g
YALI0E00660g;YALI1_E01033g
YALI0E00682g;YALI1_E01057g
YALI0E00704g;YALI1_E01081g
YALI0E00726g;YALI1_E01105g
YALI0E00748g;YALI1_E01133g
YALI0E00770g;YALI1_E01159g
;YALI1_E01163g
YALI0E00792g;YALI1_E01193g
YALI0E00814g;YALI1_E01213g
YALI0E00836g;YALI1_E01235g
YALI0E00858g;YALI1_E01251g
YALI0E00880g;YALI1_E01286g
YALI0E00902g;YALI1_E01299g
YALI0E00924g;YALI1_E01352g
YALI0E00946g;YALI1_E01392g
YALI0E00968g;YALI1_E01422g
;YALI1_E01432g
YALI0E00990g;YALI1_E01463g
YALI0E01012g;YALI1_E01491g
YALI0E01034g;YALI1_E01530g
YALI0E01056g;YALI1_E01589g
YALI0E01078g;YALI1_E01614g
YALI0E01100g;YALI1_E01623g
YALI0E01122g;YALI1_E01649g
YALI0E01144g;YALI1_E01657g
YALI0E01166g;YALI1_E01689g
YALI0E01188g;YALI1_E01694g
YALI0E01210g;YALI1_E01741g
YALI0E01232g;YALI1_E01778g
YALI0E01254g;YALI1_E01793g
YALI0E01276g;YALI1_E01798g
YALI0E01298g;YALI1_E01865g
;YALI1_E01877g
YALI0E01320g;YALI1_E01885g
YALI0E01342r;YALI1_E01888r
YALI0E01364g;YALI1_E01904g
YALI0E01386g;YALI1_E01935g
YALI0E01408g;YALI1_E01947g
YALI0E01422r;YALI1_E01971r
YALI0E01430g;YALI1_E02000g
YALI0E01452g;YALI1_E02007g
YALI0E01474g;YALI1_E02046g
YALI0E01496g;YALI1_E02056g
YALI0E01518g;YALI1_E02102g
YALI0E01540g;YALI1_E02121g
YALI0E01562g;YALI1_E02143g
YALI0E01584g;YALI1_E02162g
YALI0E01606g;YALI1_E02183g
YALI0E01628g;YALI1_E02203g
YALI0E01650g;YALI1_E02231g
YALI0E01672g;YALI1_E02239g
YALI0E01694g;YALI1_E02265g
YALI0E01716r;YALI1_E02276r
YALI0E01738g;YALI1_E02287g
YALI0E01760g;YALI1_E02290g
;YALI1_E02305g
YALI0E01782g;YALI1_E02317g
YALI0E01804g;YALI1_E02348g
YALI0E01826g;YALI1_E02355g
YALI0E01848g;YALI1_E02372g
YALI0E01870g;YALI1_E02377g
YALI0E01892g;YALI1_E02413g
YALI0E01914g;YALI1_E02415g
YALI0E01936g;YALI1_E02432g
YALI0E01958g;YALI1_E02438g
YALI0E01980g;YALI1_E02454g
YALI0E02002g;YALI1_E02468g
YALI0E02024g;YALI1_E02481g
;YALI1_E02525g
YALI0E02046g;YALI1_E02529g
YALI0E02068g;YALI1_E02574g
YALI0E02090g;YALI1_E02616g
YALI0E02112g;YALI1_E02626g
YALI0E02134g;YALI1_E02648g
YALI0E02156g;YALI1_E02678g
YALI0E02178g;YALI1_E02744g
YALI0E02200g;YALI1_E02767g
YALI0E02222g;YALI1_E02799g
YALI0E02244g;YALI1_E02832g
YALI0E02266g;YALI1_E02850g
YALI0E02288g;YALI1_E02885g
YALI0E02310g;YALI1_E02906g
YALI0E02332g;YALI1_E02948g
YALI0E02343g;YALI1_E02959g
YALI0E02354g;YALI1_E02966g
YALI0E02376g;YALI1_E02996g
YALI0E02398g;YALI1_E03039g
YALI0E02420g;YALI1_E03067g
YALI0E02442g;YALI1_E03088g
YALI0E02464r;YALI1_E03122r
YALI0E02508g;YALI1_E03150g
YALI0E02530g;YALI1_E03158g
YALI0E02552g;YALI1_E03163g
YALI0E02574g;YALI1_E03183g
YALI0E02596g;YALI1_E03185g
YALI0E02618g;YALI1_E03220g
YALI0E02640g;YALI1_E03243g
YALI0E02662g;YALI1_E03267g
YALI0E02684g;YALI1_E03300g
YALI0E02706g;YALI1_E03320g
YALI0E02728g;YALI1_E03387g
YALI0E02750g;YALI1_E03396g
YALI0E02772g;YALI1_E03416g
YALI0E02794g;YALI1_E03439g
YALI0E02816g;YALI1_E03449g
YALI0E02827g;YALI1_E03476g
YALI0E02838g;YALI1_E03507g
YALI0E02860g;YALI1_E03510g
YALI0E02882g;YALI1_E03527g
YALI0E02904g;YALI1_E03535g
YALI0E02926r;YALI1_E03549r
YALI0E02970r;YALI1_E03550r
YALI0E03014g;YALI1_E03553g
YALI0E03036g;YALI1_E03584g
YALI0E03058g;YALI1_E03623g
YALI0E03080g;YALI1_E03651g
;YALI1_E03669g
YALI0E03102g;YALI1_E03672g
YALI0E03124g;YALI1_E03723g
YALI0E03146g;YALI1_E03762g
YALI0E03168g;YALI1_E03789g
YALI0E03190g;YALI1_E03846g
YALI0E03212g;YALI1_E03870g
;YALI1_E03877g
YALI0E03234g;YALI1_E03904g
YALI0E03256g;YALI1_E03918g
YALI0E03278g;YALI1_E03941g
YALI0E03300g;YALI1_E03973g
YALI0E03322g;YALI1_E03999g
YALI0E03344g;YALI1_E04007g
YALI0E03366g;YALI1_E04023g
YALI0E03388g;YALI1_E04033g
YALI0E03410g;YALI1_E04060g
YALI0E03432g;YALI1_E04091g
;YALI1_E04107g
YALI0E03476g;YALI1_E04143g
YALI0E03498g;YALI1_E04177g
YALI0E03520g;YALI1_E04201g
YALI0E03542g;YALI1_E04229g
YALI0E03564g;YALI1_E04278g
YALI0E03586g;YALI1_E04312g
YALI0E03608g;YALI1_E04341g
;YALI1_E04349g
YALI0E03630g;YALI1_E04359g
YALI0E03652r;YALI1_E04393r
YALI0E03674g;YALI1_E04420g
YALI0E03696g;YALI1_E04437g
YALI0E03718g;YALI1_E04499g
YALI0E03740g;YALI1_E04531g
YALI0E03762g;YALI1_E04544g
YALI0E03784g;YALI1_E04575g
;YALI1_E04576g
YALI0E03806g;YALI1_E04590g
YALI0E03828g;YALI1_E04613g
YALI0E03850g;YALI1_E04629g
YALI0E03872g;YALI1_E04672g
YALI0E03894g;YALI1_E04688g
YALI0E03916g;YALI1_E04706g
YALI0E03938g;YALI1_E04719g
YALI0E03960g;YALI1_E04744g
YALI0E03982g;YALI1_E04790g
YALI0E04004g;YALI1_E04795g
YALI0E04026g;YALI1_E04807g
YALI0E04048g;YALI1_E04823g
YALI0E04070g;YALI1_E04845g
YALI0E04092g;YALI1_E04859g
YALI0E04114g;YALI1_E04909g
;YALI1_E04910g
YALI0E04136g;YALI1_E04968g
YALI0E04169g;YALI1_E05004g
YALI0E04202g;YALI1_E05074g
YALI0E04224g;YALI1_E05103g
YALI0E04246g;YALI1_E05119g
YALI0E04268g;YALI1_E05145g
YALI0E04290g;YALI1_E05158g
YALI0E04312g;YALI1_E05180g
YALI0E04334g;YALI1_E05261g
YALI0E04356g;YALI1_E05285g
YALI0E04378g;YALI1_E05309g
;YALI1_E05319g
YALI0E04400g;YALI1_E05329g
YALI0E04422g;YALI1_E05353g
YALI0E04444g;YALI1_E05390g
YALI0E04466g;YALI1_E05403g
YALI0E04488g;YALI1_E05416g
YALI0E04510g;YALI1_E05446g
YALI0E04532g;YALI1_E05489g
;YALI1_E05496g
YALI0E04554g;YALI1_E05538g
YALI0E04576g;YALI1_E05576g
YALI0E04598g;YALI1_E05584g
YALI0E04620g;YALI1_E05599g
YALI0E04642g;YALI1_E05602g
YALI0E04664g;YALI1_E05630g
YALI0E04675g;YALI1_E05645g
YALI0E04697g;YALI1_E05664g
YALI0E04719g;YALI1_E05668g
YALI0E04741g;YALI1_E05681g
YALI0E04763g;YALI1_E05701g
YALI0E04785g;YALI1_E05709g
YALI0E04807g;YALI1_E05731g
YALI0E04829g;YALI1_E05767g
YALI0E04851g;YALI1_E05779g
YALI0E04873g;YALI1_E05811g
YALI0E04895r;YALI1_E05813r
YALI0E04939g;YALI1_E05833g
YALI0E04961g;YALI1_E05854g
YALI0E04983g;YALI1_E05866g
YALI0E05005g;YALI1_E05907g
YALI0E05027g;YALI1_E05929g
YALI0E05049g;YALI1_E05963g
YALI0E05071g;YALI1_E05972g
YALI0E05093g;YALI1_E05975g
YALI0E05115g;YALI1_E05994g
YALI0E05137g;YALI1_E06015g
YALI0E05159g;YALI1_E06028g
YALI0E05181g;YALI1_E06031g
YALI0E05203g;YALI1_E06056g
;YALI1_E06065g
YALI0E05225g;YALI1_E06068g
YALI0E05247g;YALI1_E06109g
YALI0E05269g;YALI1_E06119g
YALI0E05291g;YALI1_E06137g
YALI0E05313g;YALI1_E06158g
YALI0E05335g;YALI1_E06178g
YALI0E05357g;YALI1_E06212g
YALI0E05379g;YALI1_E06220g
YALI0E05401g;YALI1_E06280g
YALI0E05423g;YALI1_E06317g
YALI0E05445g;YALI1_E06331g
YALI0E05467g;YALI1_E06355g
YALI0E05489g;YALI1_E06365g
YALI0E05511g;YALI1_E06406g
YALI0E05533g;YALI1_E06441g
;YALI1_E06468g
YALI0E05555g;YALI1_E06484g
YALI0E05577g;YALI1_E06535g
YALI0E05599g;YALI1_E06573g
YALI0E05621g;YALI1_E06583g
YALI0E05643g;YALI1_E06616g
;YALI1_E06628g
;YALI1_E06641g
;YALI1_E06655g
YALI0E05665g;YALI1_E06664g
;YALI1_E06676g
YALI0E05687g;YALI1_E06697g
YALI0E05709g;YALI1_E06712g
YALI0E05731g;YALI1_E06737g
YALI0E05753g;YALI1_E06759g
YALI0E05775g;YALI1_E06843g
YALI0E05797g;YALI1_E06882g
YALI0E05819g;YALI1_E06946g
YALI0E05841g;YALI1_E07019g
YALI0E05863g;YALI1_E07040g
YALI0E05885g;YALI1_E07065g
YALI0E05907g;YALI1_E07099g
YALI0E05929g;YALI1_E07121g
YALI0E05951g;YALI1_E07153g
YALI0E05973g;YALI1_E07178g
YALI0E05995g;YALI1_E07234g
;YALI1_E07259g
YALI0E06017g;YALI1_E07302g
YALI0E06039g;YALI1_E07306g
YALI0E06061g;YALI1_E07347g
;YALI1_E07354g
YALI0E06083g;YALI1_E07361g
YALI0E06105g;YALI1_E07409g
;YALI1_E07429g
YALI0E06127g;YALI1_E07440g
YALI0E06149g;YALI1_E07471g
YALI0E06171g;YALI1_E07479g
YALI0E06193g;YALI1_E07506g
YALI0E06215g;YALI1_E07508g
YALI0E06237g;YALI1_E07522g
YALI0E06259r;YALI1_E07524r
YALI0E06303r;YALI1_E07525r
YALI0E06347g;YALI1_E07535g
YALI0E06369g;YALI1_E07571g
YALI0E06391g;YALI1_E07578g
YALI0E06413g;YALI1_E07601g
YALI0E06435g;YALI1_E07657g
YALI0E06457g;YALI1_E07676g
YALI0E06479g;YALI1_E07744g
YALI0E06501g;YALI1_E07790g
YALI0E06519g;YALI1_E07818g
YALI0E06545g;YALI1_E07874g
YALI0E06567g;YALI1_E07899g
YALI0E06589g;YALI1_E07920g
YALI0E06611g;YALI1_E07950g
YALI0E06633g;YALI1_E07984g
YALI0E06655g;YALI1_E08021g
YALI0E06677g;YALI1_E08035g
YALI0E06699g;YALI1_E08043g
YALI0E06721g;YALI1_E08071g
YALI0E06743g;YALI1_E08104g
YALI0E06765g;YALI1_E08114g
YALI0E06787g;YALI1_E08157g
YALI0E06809g;YALI1_E08176g
YALI0E06831g;YALI1_E08198g
YALI0E06853g;YALI1_E08211g
YALI0E06875g;YALI1_E08228g
YALI0E06897g;YALI1_E08253g
YALI0E06919g;YALI1_E08271g
YALI0E06941g;YALI1_E08334g
YALI0E06963r;YALI1_E08341r
YALI0E07007r;YALI1_E08342r
YALI0E07051g;YALI1_E08351g
YALI0E07073g;YALI1_E08382g
YALI0E07095g;YALI1_E08440g
YALI0E07117g;YALI1_E08452g
YALI0E07139g;YALI1_E08472g
;YALI1_E08512g
YALI0E07161g;YALI1_E08530g
YALI0E07183g;YALI1_E08545g
YALI0E07205g;YALI1_E08575g
YALI0E07227r;YALI1_E08590r
YALI0E07271g;YALI1_E08620g
YALI0E07293g;YALI1_E08689g
YALI0E07315g;YALI1_E08709g
YALI0E07337g;YALI1_E08725g
;YALI1_E08733g
YALI0E07348r;YALI1_E08770r
YALI0E07359r;YALI1_E08771r
YALI0E07381g;YALI1_E08782g
YALI0E07403r;YALI1_E08786r
YALI0E07425g;YALI1_E08828g
YALI0E07447g;YALI1_E08853g
YALI0E07447g;YALI1_E08861g
YALI0E07491g;YALI1_E08900g
YALI0E07513g;YALI1_E08915g
YALI0E07535g;YALI1_E08937g
YALI0E07557g;YALI1_E08997g
YALI0E07579g;YALI1_E09051g
YALI0E07601g;YALI1_E09082g
YALI0E07623g;YALI1_E09128g
;YALI1_E09155g
YALI0E07645g;YALI1_E09190g
YALI0E07744g;YALI1_E09241g
;YALI1_E09269g
YALI0E07755r;YALI1_E09300r
YALI0E07766g;YALI1_E09329g
YALI0E07788g;YALI1_E09357g
;YALI1_E09381g
YALI0E07810g;YALI1_E09395g
YALI0E07832g;YALI1_E09438g
;YALI1_E09456g
;YALI1_E09501g
YALI0E07854r;YALI1_E09505r
;YALI1_E09522g
YALI0E07898g;YALI1_E09539g
YALI0E07920g;YALI1_E09568g
;YALI1_E09602g
YALI0E07942g;YALI1_E09615g
;YALI1_E09643g
YALI0E07964g;YALI1_E09652g
YALI0E07986g;YALI1_E09672g
YALI0E08008g;YALI1_E09705g
YALI0E08030g;YALI1_E09750g
YALI0E08052g;YALI1_E09769g
YALI0E08074g;YALI1_E09779g
YALI0E08085g;YALI1_E09817g
;YALI1_E09835g
YALI0E08096g;YALI1_E09884g
;YALI1_E09895g
YALI0E08107r;YALI1_E09903r
YALI0E08118r;YALI1_E09904r
YALI0E08162g;YALI1_E09924g
YALI0E08184g;YALI1_E09972g
YALI0E08206g;YALI1_E10013g
YALI0E08228g;YALI1_E10055g
YALI0E08250g;YALI1_E10067g
YALI0E08272r;YALI1_E10105r
YALI0E08316g;YALI1_E10134g
;YALI1_E10140g
;YALI1_E10148g
YALI0E08338g;YALI1_E10161g
YALI0E08360g;YALI1_E10210g
YALI0E08382g;YALI1_E10233g
YALI0E08387g;YALI1_E10242g
YALI0E08392g;YALI1_E10247g
YALI0E08404r;YALI1_E10256r
YALI0E08448g;YALI1_E10290g
YALI0E08470g;YALI1_E10295g
YALI0E08492g;YALI1_E10320g
;YALI1_E10339g
YALI0E08514g;YALI1_E10358g
YALI0E08536g;YALI1_E10364g
YALI0E08558g;YALI1_E10417g
YALI0E08580g;YALI1_E10443g
YALI0E08602g;YALI1_E10455g
YALI0E08617g;YALI1_E10492g
YALI0E08646g;YALI1_E10500g
YALI0E08668r;YALI1_E10524r
YALI0E08712r;YALI1_E10533r
YALI0E08756g;YALI1_E10587g
;YALI1_E10662g
YALI0E08778r;YALI1_E10702r
YALI0E08822g;YALI1_E10712g
YALI0E08844g;YALI1_E10755g
YALI0E08866g;YALI1_E10811g
YALI0E08888g;YALI1_E10836g
YALI0E08910g;YALI1_E10852g
YALI0E08932g;YALI1_E10899g
YALI0E08954g;YALI1_E10934g
YALI0E08969g;YALI1_E10951g
YALI0E09012g;YALI1_E11048g
YALI0E09015g;YALI1_E11083g
YALI0E09020g;YALI1_E11136g
YALI0E09042g;YALI1_E11154g
YALI0E09064g;YALI1_E11181g
YALI0E09086g;YALI1_E11215g
;YALI1_E11217g
YALI0E09108g;YALI1_E11255g
;YALI1_E11272g
YALI0E09130g;YALI1_E11289g
YALI0E09152g;YALI1_E11309g
YALI0E09174g;YALI1_E11323g
YALI0E09196g;YALI1_E11341g
YALI0E09218g;YALI1_E11351g
YALI0E09240g;YALI1_E11370g
YALI0E09262g;YALI1_E11402g
YALI0E09276g;YALI1_E11415g
YALI0E09284g;YALI1_E11441g
;YALI1_E11483g
;YALI1_E11485g
;YALI1_E11491g
;YALI1_E11497g
YALI0E09306g;YALI1_E11510g
;YALI1_E11529g
;YALI1_E11565g
YALI0E09405g;YALI1_E11587g
YALI0E09427g;YALI1_E11619g
YALI0E09449g;YALI1_E11630g
YALI0E09471g;YALI1_E11674g
YALI0E09493g;YALI1_E11768g
;YALI1_E11770g
YALI0E09515g;YALI1_E11798g
;YALI1_E11807g
YALI0E09559g;YALI1_E11835g
YALI0E09581g;YALI1_E11875g
YALI0E09603g;YALI1_E11943g
YALI0E09647g;YALI1_E11969g
;YALI1_E11976g
;YALI1_E12013g
YALI0E09669g;YALI1_E12019g
;YALI1_E12027g
YALI0E09691g;YALI1_E12067g
YALI0E09713g;YALI1_E12083g
YALI0E09735g;YALI1_E12086g
YALI0E09757g;YALI1_E12103g
;YALI1_E12113g
YALI0E09779g;YALI1_E12159g
;YALI1_E12183g
;YALI1_E12186g
YALI0E09801g;YALI1_E12206g
;YALI1_E12211g
YALI0E09823g;YALI1_E12223g
YALI0E09845g;YALI1_E12244g
YALI0E09867g;YALI1_E12295g
YALI0E09889g;YALI1_E12402g
;YALI1_E12421g
YALI0E09911g;YALI1_E12454g
YALI0E09933g;YALI1_E12482g
YALI0E09955g;YALI1_E12496g
YALI0E09977g;YALI1_E12541g
YALI0E09999g;YALI1_E12561g
YALI0E10021g;YALI1_E12587g
YALI0E10043g;YALI1_E12614g
YALI0E10065g;YALI1_E12643g
YALI0E10087g;YALI1_E12668g
YALI0E10109g;YALI1_E12703g
YALI0E10131g;YALI1_E12711g
YALI0E10144g;YALI1_E12730g
YALI0E10153g;YALI1_E12747g
;YALI1_E12780g
;YALI1_E12784g
;YALI1_E12790g
YALI0E10175g;YALI1_E12793g
YALI0E10197g;YALI1_E12847g
;YALI1_E12873g
YALI0E10219g;YALI1_E12893g
YALI0E10241g;YALI1_E12919g
YALI0E10263g;YALI1_E12952g
YALI0E10285g;YALI1_E12962g
YALI0E10307g;YALI1_E12987g
YALI0E10329g;YALI1_E13011g
YALI0E10351g;YALI1_E13034g
YALI0E10373g;YALI1_E13082g
;YALI1_E13097g
YALI0E10395g;YALI1_E13132g
;YALI1_E13150t
;YALI1_E13173t
YALI0E10417g;YALI1_E13223g
YALI0E10439g;YALI1_E13280g
YALI0E10461g;YALI1_E13287g
YALI0E10483g;YALI1_E13329g
YALI0E10505g;YALI1_E13359g
YALI0E10505g;YALI1_E13360g
YALI0E10527g;YALI1_E13402g
YALI0E10549g;YALI1_E13428g
;YALI1_E13453g
YALI0E10571g;YALI1_E13472g
YALI0E10593g;YALI1_E13495g
YALI0E10615g;YALI1_E13509g
YALI0E10637g;YALI1_E13514g
YALI0E10659g;YALI1_E13541g
YALI0E10681g;YALI1_E13579g
YALI0E10725g;YALI1_E13611g
;YALI1_E13627g
YALI0E10747g;YALI1_E13637g
YALI0E10769g;YALI1_E13677g
YALI0E10791g;YALI1_E13683g
YALI0E10813g;YALI1_E13708g
YALI0E10835g;YALI1_E13718g
YALI0E10857g;YALI1_E13727g
YALI0E10879g;YALI1_E13755g
YALI0E10901g;YALI1_E13765g
YALI0E10923g;YALI1_E13787g
YALI0E10945r;YALI1_E13790r
YALI0E10967r;YALI1_E13793r
YALI0E10989g;YALI1_E13808g
YALI0E11011g;YALI1_E13818g
YALI0E11033g;YALI1_E13823g
YALI0E11055g;YALI1_E13829g
YALI0E11077g;YALI1_E13848g
;YALI1_E13863g
YALI0E11099g;YALI1_E13899g
YALI0E11121g;YALI1_E13926g
YALI0E11143g;YALI1_E13963g
YALI0E11165g;YALI1_E14003g
YALI0E11187g;YALI1_E14013g
YALI0E11209g;YALI1_E14028g
YALI0E11231r;YALI1_E14045r
YALI0E11275r;YALI1_E14046r
